1667,A-26,1
1668,A-08,3
1669,C-92,2
1670,A-40,2
1671,A-28,1
1672,A-04,2
1673,A-34,1
1674,C-116,3
1675,C-04,1
1676,C-08,1
1677,C-112,2
1678,A-52,1
1679,A-27,2
1680,C-88,2
1681,B-33,1
1682,A-19,1
1683,A-14,2
1684,A-14,2
1685,A-14,1
1686,C-44,1
1687,A-30,1
1688,A-01,1
1689,A-13,1
1690,A-58,4
1691,A-32,1
1692,A-36,2
1693,B-06,1
1694,A-32,1
1695,A-14,4
1696,A-52,2
1697,C-28,1
1698,A-42,4
1699,B-78,1
1700,C-68,2
1701,A-18,1
1702,B-84,2
1703,B-42,1
1704,A-01,2
1705,A-18,1
1706,B-75,3
1707,C-104,1
1708,C-84,1
1709,C-116,1
1710,B-57,4
1711,B-75,1
1712,A-12,1
1713,A-12,1
1714,A-48,3
1715,A-01,1
1716,A-04,1
1717,B-63,1
1718,B-63,1
1719,A-16,1
1720,C-104,1
1721,A-13,4
1722,A-08,1
1723,B-48,1
1724,B-36,1
1725,C-04,1
1726,A-13,1
1727,B-57,2
1728,B-03,1
1729,A-16,4
1730,A-07,1
1731,B-06,1
1732,A-28,1
1733,A-13,3
1734,B-54,1
1735,A-26,1
1736,A-21,1
1737,B-84,2
1738,B-63,3
1739,A-22,1
1740,B-54,1
1741,B-18,2
1742,B-81,1
1743,A-18,1
1744,A-06,1
1745,A-02,1
1746,A-22,1
1747,A-03,1
1748,C-48,1
1749,A-14,1
1750,A-54,1
1751,B-69,1
1752,A-14,1
1753,A-05,1
1754,A-11,2
1755,A-56,1
1756,A-09,1
1757,C-108,1
1758,A-34,1
1759,C-44,1
1760,B-18,1
1761,C-16,1
1762,A-08,1
1763,A-22,2
1764,A-22,2
1765,B-84,1
1766,A-03,1
1767,A-48,1
1768,A-21,4
1769,A-52,1
1770,C-08,1
1771,A-34,1
1772,A-12,1
1773,C-108,1
1774,A-12,1
1775,A-12,2
1776,B-63,2
1777,A-42,4
1778,B-60,1
1779,B-84,1
1780,B-21,3
1781,A-09,1
1782,B-51,1
1783,C-88,1
1784,A-14,1
1785,A-42,4
1786,B-81,1
1787,C-32,1
1788,B-63,3
1789,B-33,3
1790,A-46,2
1791,A-56,3
1792,A-26,2
1793,A-06,4
1794,A-32,3
1795,A-22,3
1796,C-64,1
1797,B-54,1
1798,A-04,1
1799,C-16,1
1800,A-23,1
1801,A-54,3
1802,A-16,1
1803,B-36,1
1804,A-25,4
1805,A-16,1
1806,A-14,1
1807,C-112,4
1808,A-38,1
1809,A-12,2
1810,A-16,1
1811,B-66,2
1812,A-14,1
1813,C-112,4
1814,A-23,3
1815,A-48,3
1816,B-18,4
1817,A-18,2
1818,A-11,1
1819,B-30,1
1820,C-28,1
1821,A-11,1
1822,A-50,1
1823,C-64,1
1824,A-20,1
1825,A-54,1
1826,B-75,1
1827,B-21,1
1828,C-116,2
1829,C-64,1
1830,C-84,1
1831,C-88,3
1832,A-52,3
1833,A-56,1
1834,B-63,1
1835,A-17,2
1836,A-08,1
1837,C-52,1
1838,A-12,1
1839,A-42,1
1840,A-02,1
1841,C-104,2
1842,C-64,1
1843,C-12,3
1844,B-09,2
1845,A-12,2
1846,A-21,4
1847,C-48,1
1848,B-36,2
1849,C-100,3
1850,A-12,3
1851,B-24,1
1852,C-64,1
1853,B-09,2
1854,A-06,1
1855,A-14,1
1856,B-63,1
1857,C-44,1
1858,B-66,1
1859,C-68,1
1860,C-64,1
1861,A-16,1
1862,A-03,1
1863,C-92,4
1864,A-12,1
1865,B-51,1
1866,C-48,1
1867,A-23,1
1868,A-28,1
1869,B-84,1
1870,B-21,1
1871,A-12,1
1872,C-48,1
1873,A-04,1
1874,B-18,1
1875,C-116,1
1876,A-13,1
1877,B-21,4
1878,A-24,1
1879,A-29,1
1880,B-36,2
1881,A-21,2
1882,A-36,1
1883,B-63,1
1884,A-26,1
1885,A-54,2
1886,C-92,1
1887,A-20,1
1888,A-22,1
1889,B-09,1
1890,A-08,4
1891,B-21,1
1892,B-66,1
1893,A-14,1
1894,A-02,1
1895,C-88,1
1896,B-12,1
1897,B-69,3
1898,B-63,1
1899,B-81,2
1900,A-32,1
1901,B-84,1
1902,C-52,1
1903,A-03,1
1904,A-06,3
1905,B-57,3
1906,A-42,1
1907,A-03,1
1908,B-84,1
1909,A-06,4
1910,A-18,2
1911,B-03,4
1912,A-18,4
1913,A-14,2
1914,B-78,1
1915,A-17,1
1916,A-22,3
1917,B-72,1
1918,A-16,4
1919,A-56,4
1920,A-14,3
1921,A-18,2
1922,A-52,1
1923,A-04,1
1924,B-63,4
1925,C-16,1
1926,B-21,1
1927,A-15,3
1928,A-28,1
1929,C-48,1
1930,A-20,4
1931,A-04,2
1932,B-24,1
1933,A-60,2
1934,A-11,1
1935,A-20,4
1936,A-18,1
1937,B-66,1
1938,A-60,1
1939,A-02,1
1940,A-52,3
1941,A-02,1
1942,A-08,4
1943,A-50,3
1944,A-02,2
1945,C-56,1
1946,A-16,1
1947,C-28,2
1948,C-108,1
1949,A-12,4
1950,B-45,1
1951,A-25,1
1952,C-44,1
1953,A-14,2
1954,A-22,3
1955,A-06,3
1956,C-36,2
1957,A-11,1
1958,C-44,2
1959,B-72,1
1960,A-14,4
1961,A-07,1
1962,A-26,2
1963,A-52,1
1964,A-26,2
1965,B-84,2
1966,A-27,1
1967,C-76,1
1968,B-72,1
1969,A-22,1
1970,C-88,1
1971,A-18,1
1972,C-44,1
1973,B-48,1
1974,A-27,1
1975,B-21,1
1976,A-01,1
1977,C-44,3
1978,A-26,1
1979,A-54,1
1980,C-16,4
1981,B-39,4
1982,A-04,1
1983,A-28,1
1984,A-28,1
1985,C-84,1
1986,A-22,1
1987,C-44,4
1988,C-52,2
1989,A-26,1
1990,A-28,1
1991,A-56,1
1992,A-16,1
1993,B-87,1
1994,A-56,1
1995,A-03,1
1996,C-104,4
1997,C-12,1
1998,C-120,1
1999,C-24,1
2000,B-51,1
2001,A-19,2
2002,A-02,1
2003,A-11,3
2004,C-08,1
2005,A-16,4
2006,A-22,2
2007,C-56,3
2008,A-56,1
2009,A-28,1
2010,A-24,2
2011,A-26,2
2012,C-24,1
2013,A-01,1
2014,A-48,1
2015,B-63,2
2016,B-39,1
2017,A-09,1
2018,A-48,2
2019,B-18,4
2020,A-14,1
2021,C-88,1
2022,A-36,4
2023,B-03,1
2024,A-02,2
2025,A-01,2
2026,B-09,1
2027,C-108,1
2028,B-42,1
2029,B-42,1
2030,A-48,1
2031,C-68,1
2032,A-46,2
2033,B-18,1
2034,A-12,1
2035,C-96,1
2036,A-12,2
2037,A-01,1
2038,B-84,1
2039,A-36,2
2040,A-23,1
2041,C-112,3
2042,B-69,4
2043,A-26,1
2044,C-16,1
2045,A-34,1
2046,B-42,1
2047,C-24,1
2048,A-28,1
2049,A-14,1
2050,C-104,2
2051,C-28,1
2052,C-88,1
2053,A-56,1
2054,C-08,1
2055,B-36,3
2056,A-52,1
2057,B-81,1
2058,A-29,1
2059,B-84,4
2060,A-02,1
2061,B-39,1
2062,A-26,1
2063,A-07,1
2064,A-60,2
2065,A-13,1
2066,A-10,1
2067,C-92,4
2068,B-72,2
2069,C-24,1
2070,C-76,1
2071,A-21,1
2072,A-12,1
2073,B-21,1
2074,A-14,1
2075,A-09,1
2076,A-22,1
2077,A-22,4
2078,A-06,4
2079,B-84,1
2080,A-56,1
2081,A-26,2
2082,A-21,1
2083,B-24,1
2084,A-42,1
2085,C-48,4
2086,A-27,1
2087,B-03,1
2088,A-20,1
2089,A-34,4
2090,B-09,1
2091,A-06,1
2092,C-44,1
2093,A-52,1
2094,C-92,1
2095,B-12,1
2096,A-42,2
2097,A-07,1
2098,B-81,3
2099,B-27,1
2100,B-45,1
2101,A-19,1
2102,B-03,3
2103,A-44,3
2104,B-78,1
2105,B-15,1
2106,A-52,1
2107,A-18,1
2108,A-13,1
2109,B-48,4
2110,A-60,3
2111,B-81,1
2112,A-22,2
2113,A-06,1
2114,C-104,1
2115,A-15,1
2116,B-12,1
2117,C-72,1
2118,B-90,4
2119,A-02,1
2120,C-04,2
2121,A-14,2
2122,C-64,1
2123,B-48,1
2124,B-12,1
2125,B-84,4
2126,A-26,4
2127,C-84,1
2128,B-81,2
2129,A-09,1
2130,A-17,1
2131,A-48,2
2132,C-104,2
2133,A-12,1
2134,A-48,2
2135,A-21,1
2136,B-69,1
2137,C-04,1
2138,A-16,3
2139,B-48,1
2140,C-48,1
2141,C-96,1
2142,C-116,1
2143,C-08,3
2144,A-14,2
2145,A-12,2
2146,C-04,2
2147,B-72,3
2148,C-104,1
2149,A-11,1
2150,A-12,4
2151,A-22,1
2152,A-16,1
2153,B-78,4
2154,A-24,1
2155,C-104,1
2156,A-06,1
2157,A-19,1
2158,B-63,2
2159,C-40,2
2160,A-58,1
2161,B-21,1
2162,A-29,1
2163,A-42,1
2164,B-69,1
2165,C-96,1
2166,A-21,1
2167,B-36,2
2168,C-60,4
2169,A-34,4
2170,A-36,1
2171,A-17,1
2172,C-72,1
2173,B-81,3
2174,B-18,1
2175,A-54,3
2176,A-36,1
2177,A-54,4
2178,C-88,1
2179,B-81,1
2180,B-33,3
2181,A-11,2
2182,C-92,4
2183,C-104,1
2184,A-20,2
2185,C-84,2
2186,C-108,2
2187,C-04,1
2188,B-78,2
2189,A-14,3
2190,C-28,1
2191,A-07,1
2192,A-22,1
2193,A-38,1
2194,A-23,4
2195,A-08,1
2196,A-28,1
2197,C-112,2
2198,C-120,1
2199,A-12,1
2200,B-21,1
2201,B-75,4
2202,B-81,1
2203,C-104,2
2204,A-05,4
2205,A-46,1
2206,A-54,1
2207,A-02,1
2208,A-18,4
2209,A-09,2
2210,C-112,2
2211,A-28,1
2212,A-16,2
2213,A-30,4
2214,A-02,2
2215,A-12,1
2216,A-14,1
2217,B-45,1
2218,A-04,2
2219,A-50,1
2220,A-11,1
2221,A-32,1
2222,B-63,1
2223,A-30,1
2224,A-52,2
2225,B-18,1
2226,A-30,2
2227,B-63,1
2228,C-84,1
2229,C-88,1
2230,A-27,1
2231,C-104,1
2232,A-46,1
2233,C-08,1
2234,A-56,2
2235,A-10,1
2236,A-12,2
2237,A-12,3
2238,C-76,1
2239,A-17,1
2240,B-27,1
2241,B-06,1
2242,C-108,2
2243,C-24,1
2244,C-88,4
2245,B-33,1
2246,B-24,3
2247,C-28,2
2248,A-02,1
2249,A-21,1
2250,A-12,2
2251,A-26,2
2252,C-92,1
2253,A-01,4
2254,C-04,3
2255,A-52,1
2256,A-09,4
2257,B-45,1
2258,A-28,2
2259,C-104,4
2260,A-07,1
2261,A-48,2
2262,B-09,3
2263,A-34,1
2264,C-52,1
2265,C-32,1
2266,A-23,1
2267,A-19,1
2268,A-13,1
2269,A-26,1
2270,A-27,1
2271,C-16,1
2272,B-69,1
2273,A-24,1
2274,A-06,4
2275,C-64,1
2276,A-21,2
2277,A-26,1
2278,A-29,1
2279,A-06,1
2280,B-21,1
2281,A-22,2
2282,A-03,1
2283,A-42,2
2284,C-56,2
2285,A-16,2
2286,C-108,1
2287,A-56,1
2288,A-06,1
2289,A-23,1
2290,C-104,1
2291,C-64,1
2292,A-14,1
2293,B-78,1
2294,A-52,3
2295,A-50,1
2296,C-68,1
2297,B-78,1
2298,A-36,1
2299,A-29,1
2300,A-02,1
2301,A-02,2
2302,A-36,1
2303,A-28,1
2304,B-63,1
2305,B-33,1
2306,C-44,1
2307,A-06,1
2308,B-42,1
2309,A-10,1
2310,A-04,1
2311,A-28,1
2312,A-16,4
2313,B-84,1
2314,C-08,4
2315,A-02,1
2316,A-13,1
2317,A-21,4
2318,B-12,4
2319,A-54,2
2320,B-24,1
2321,B-42,2
2322,C-44,2
2323,B-78,1
2324,A-21,4
2325,B-66,1
2326,A-08,2
2327,B-06,1
2328,B-81,2
2329,A-24,3
2330,B-84,3
2331,A-18,1
2332,A-12,1
2333,B-21,1
2334,A-54,1
2335,B-03,1
2336,A-26,2
2337,C-56,1
2338,A-12,2
2339,B-48,1
2340,B-75,1
2341,A-28,1
2342,C-44,1
2343,A-30,1
2344,A-36,4
2345,A-54,4
2346,A-01,4
2347,C-48,1
2348,B-84,1
2349,A-11,1
2350,A-32,1
2351,A-14,2
2352,A-44,1
2353,B-12,3
2354,A-15,3
2355,C-52,1
2356,A-02,1
2357,A-16,1
2358,A-18,2
2359,C-12,1
2360,B-72,1
2361,A-12,2
2362,A-17,4
2363,A-27,4
2364,C-88,1
2365,C-68,2
2366,A-11,1
2367,B-48,2
2368,A-12,1
2369,C-48,1
2370,A-02,1
2371,C-60,1
2372,C-108,1
2373,A-21,1
2374,C-68,2
2375,A-52,2
2376,B-15,3
2377,A-52,1
2378,A-02,1
2379,C-28,1
2380,A-44,1
2381,A-12,3
2382,A-17,2
2383,B-48,1
2384,C-52,1
2385,A-19,2
2386,C-28,1
2387,A-03,2
2388,C-112,2
2389,A-18,2
2390,A-24,2
2391,A-21,1
2392,A-18,1
2393,A-02,2
2394,C-44,1
2395,A-21,1
2396,C-104,3
2397,B-51,1
2398,C-44,2
2399,C-108,4
2400,A-14,3
2401,B-75,4
2402,C-72,2
2403,A-14,1
2404,C-112,1
2405,A-21,1
2406,C-52,2
2407,B-21,2
2408,A-10,1
2409,A-07,1
2410,C-64,1
2411,B-09,2
2412,A-28,4
2413,A-28,2
2414,A-16,1
2415,B-06,2
2416,C-48,4
2417,B-18,1
2418,A-05,2
2419,A-03,1
2420,B-03,2
2421,B-90,1
2422,A-08,1
2423,B-18,1
2424,A-18,1
2425,A-21,2
2426,B-51,1
2427,A-42,1
2428,B-57,1
2429,A-02,3
2430,A-02,1
2431,A-11,1
2432,A-52,1
2433,B-06,1
2434,A-20,2
2435,A-26,1
2436,B-27,1
2437,A-17,1
2438,B-21,4
2439,A-52,2
2440,A-20,1
2441,A-11,1
2442,B-09,1
2443,A-27,1
2444,B-69,1
2445,A-04,2
2446,A-21,1
2447,A-18,2
2448,C-08,2
2449,A-28,2
2450,A-13,1
2451,A-02,4
2452,C-64,1
2453,A-18,1
2454,B-06,1
2455,C-116,2
2456,A-24,2
2457,A-04,1
2458,C-88,2
2459,A-32,1
2460,A-22,1
2461,B-63,1
2462,A-07,2
2463,B-21,3
2464,B-87,1
2465,C-64,1
2466,A-11,1
2467,A-06,1
2468,B-24,4
2469,B-69,3
2470,A-52,1
2471,A-24,3
2472,C-36,1
2473,A-48,2
2474,B-03,2
2475,B-18,1
2476,B-15,1
2477,A-26,4
2478,B-06,1
2479,C-104,2
2480,C-84,3
2481,A-36,2
2482,C-40,1
2483,A-20,1
2484,A-22,3
2485,A-54,1
2486,C-72,1
2487,B-54,1
2488,B-21,2
2489,C-44,1
2490,A-16,4
2491,A-02,1
2492,B-06,1
2493,A-27,1
2494,C-28,3
2495,A-17,2
2496,B-06,1
2497,C-80,1
2498,A-32,2
2499,B-09,4
2500,A-28,3
2501,A-02,1
2502,A-04,1
2503,C-04,1
2504,A-11,2
2505,A-03,2
2506,A-50,1
2507,B-36,1
2508,A-42,1
2509,A-29,4
2510,A-46,1
2511,B-36,2
2512,B-33,3
2513,A-10,1
2514,C-04,1
2515,C-24,2
2516,B-09,1
2517,A-07,3
2518,B-36,1
2519,B-84,1
2520,A-12,1
2521,B-81,1
2522,C-100,2
2523,A-02,1
2524,A-36,2
2525,B-09,1
2526,A-02,1
2527,B-36,1
2528,C-64,3
2529,A-54,1
2530,A-17,1
2531,A-52,4
2532,C-68,3
2533,B-33,1
2534,A-19,2
2535,A-15,3
2536,C-68,3
2537,C-28,1
2538,B-48,1
2539,A-09,2
2540,B-30,3
2541,B-06,1
2542,B-39,1
2543,A-28,1
2544,B-54,2
2545,A-16,1
2546,C-76,1
2547,B-84,3
2548,C-48,2
2549,A-11,1
2550,A-11,1
2551,C-28,1
2552,C-48,4
2553,A-16,1
2554,A-01,1
2555,A-11,1
2556,B-21,3
2557,A-11,1
2558,A-38,3
2559,A-02,2
2560,B-48,1
2561,B-36,1
2562,C-104,2
2563,A-23,1
2564,B-66,1
2565,A-27,1
2566,A-12,1
2567,A-22,1
2568,A-13,1
2569,A-01,2
2570,C-04,4
2571,A-58,3
2572,B-03,2
2573,C-16,1
2574,A-08,1
2575,A-23,1
2576,A-30,4
2577,A-24,1
2578,B-66,1
2579,B-03,1
2580,A-27,4
2581,C-84,4
2582,A-22,1
2583,B-48,1
2584,A-28,4
2585,C-112,2
2586,C-04,4
2587,B-45,1
2588,A-26,1
2589,C-112,2
2590,B-63,2
2591,A-12,2
2592,A-05,2
2593,C-16,1
2594,A-21,1
2595,A-12,1
2596,C-96,1
2597,C-44,1
2598,A-44,1
2599,A-22,2
2600,A-22,1
2601,C-84,1
2602,A-28,1
2603,C-08,2
2604,A-08,1
2605,B-81,1
2606,B-36,4
2607,C-28,1
2608,A-04,2
2609,C-08,3
2610,A-03,1
2611,A-15,3
2612,B-66,1
2613,A-08,1
2614,B-78,1
2615,B-57,1
2616,C-08,2
2617,A-04,1
2618,C-84,2
2619,B-18,1
2620,C-08,1
2621,B-21,2
2622,A-34,1
2623,A-26,1
2624,C-24,2
2625,A-20,1
2626,C-44,1
2627,A-58,1
2628,A-08,1
2629,B-54,1
2630,B-63,1
2631,A-22,2
2632,A-28,1
2633,C-52,1
2634,B-03,3
2635,C-64,1
2636,A-21,2
2637,C-24,1
2638,C-24,3
2639,B-45,4
2640,B-60,2
2641,A-48,1
2642,C-84,1
2643,A-23,1
2644,B-33,1
2645,C-48,3
2646,A-34,1
2647,A-28,1
2648,C-84,1
2649,C-80,1
2650,A-27,1
2651,A-26,1
2652,B-63,2
2653,B-36,1
2654,C-88,2
2655,A-10,1
2656,A-22,2
2657,B-24,1
2658,C-44,2
2659,C-104,1
2660,B-72,1
2661,A-34,1
2662,B-72,1
2663,B-63,1
2664,C-32,1
2665,A-06,1
2666,B-45,2
2667,B-12,1
2668,B-48,3
2669,B-39,1
2670,C-04,1
2671,C-44,1
2672,B-03,2
2673,B-03,2
2674,C-52,4
2675,C-120,2
2676,C-116,1
2677,A-14,1
2678,A-32,1
2679,C-60,1
2680,B-66,1
2681,C-08,3
2682,B-78,1
2683,A-56,1
2684,C-48,1
2685,A-24,1
2686,B-18,1
2687,B-60,1
2688,A-12,2
2689,A-36,4
2690,A-05,1
2691,B-63,2
2692,B-87,1
2693,C-48,2
2694,A-11,2
2695,C-76,2
2696,A-26,1
2697,B-36,3
2698,C-24,2
2699,A-02,1
2700,B-36,3
2701,A-17,1
2702,A-56,1
2703,C-24,1
2704,B-06,2
2705,C-48,4
2706,C-112,1
2707,A-40,4
2708,A-23,1
2709,A-02,1
2710,C-44,1
2711,A-38,1
2712,A-46,1
2713,C-16,1
2714,A-26,1
2715,C-08,2
2716,A-12,3
2717,B-48,2
2718,B-63,4
2719,A-36,1
2720,C-112,1
2721,A-32,1
2722,A-02,1
2723,C-48,1
2724,C-92,3
2725,C-32,4
2726,A-04,1
2727,C-84,1
2728,A-26,1
2729,A-17,4
2730,A-08,2
2731,A-34,1
2732,C-44,1
2733,A-52,1
2734,B-69,1
2735,A-46,1
2736,A-17,4
2737,C-48,1
2738,A-48,4
2739,B-63,3
2740,B-69,1
2741,A-52,1
2742,C-24,1
2743,A-07,3
2744,A-46,1
2745,B-69,1
2746,A-01,1
2747,A-28,1
2748,A-03,1
2749,C-24,1
2750,B-48,1
2751,A-17,1
2752,C-108,1
2753,A-12,1
2754,A-11,4
2755,B-21,1
2756,B-69,1
2757,A-14,1
2758,A-08,1
2759,A-27,2
2760,B-54,2
2761,B-78,1
2762,A-14,1
2763,C-08,4
2764,A-16,1
2765,A-42,2
2766,B-06,1
2767,A-27,1
2768,A-44,1
2769,B-39,2
2770,A-19,1
2771,A-16,1
2772,A-46,4
2773,A-32,2
2774,A-10,2
2775,A-14,1
2776,A-42,1
2777,A-06,1
2778,A-14,3
2779,B-21,1
2780,A-36,1
2781,A-14,1
2782,C-04,4
2783,B-36,1
2784,A-34,1
2785,A-21,1
2786,C-92,1
2787,A-26,1
2788,A-20,1
2789,B-09,1
2790,A-16,3
2791,A-56,1
2792,A-54,1
2793,C-12,1
2794,A-29,1
2795,A-06,4
2796,C-24,2
2797,C-32,2
2798,A-18,2
2799,B-78,1
2800,B-51,1
2801,A-07,1
2802,B-24,1
2803,A-34,1
2804,A-34,1
2805,C-60,1
2806,A-04,1
2807,A-34,1
2808,B-72,3
2809,C-104,1
2810,C-104,1
2811,A-21,3
2812,B-24,1
2813,B-81,1
2814,C-28,3
2815,A-26,2
2816,C-48,2
2817,C-24,1
2818,A-14,1
2819,A-26,1
2820,A-14,1
2821,A-42,2
2822,A-11,1
2823,A-52,1
2824,C-68,3
2825,A-12,1
2826,B-21,1
2827,C-48,1
2828,B-03,1
2829,C-68,2
2830,A-14,1
2831,A-04,2
2832,A-34,1
2833,C-92,1
2834,A-12,1
2835,A-04,1
2836,B-63,1
2837,A-22,1
2838,C-88,1
2839,C-24,1
2840,A-11,1
2841,C-32,1
2842,A-27,1
2843,A-02,1
2844,A-02,1
2845,B-27,1
2846,A-07,2
2847,A-54,1
2848,C-52,1
2849,A-04,1
2850,C-84,1
2851,A-01,4
2852,C-12,1
2853,C-88,2
2854,B-78,1
2855,A-02,2
2856,B-39,3
2857,C-108,3
2858,A-30,1
2859,B-03,1
2860,C-04,2
2861,A-54,1
2862,A-11,1
2863,A-52,1
2864,A-07,3
2865,B-84,1
2866,A-28,1
2867,C-100,2
2868,C-24,1
2869,C-76,1
2870,B-12,1
2871,A-32,1
2872,A-17,2
2873,C-92,3
2874,C-104,1
2875,C-104,2
2876,B-45,1
2877,A-12,1
2878,C-92,1
2879,A-04,2
2880,A-08,2
2881,A-08,1
2882,C-12,1
2883,A-52,1
2884,C-112,1
2885,A-46,1
2886,A-10,2
2887,C-96,1
2888,C-52,2
2889,B-48,1
2890,B-48,1
2891,C-88,2
2892,A-16,2
2893,A-22,4
2894,C-48,1
2895,A-44,1
2896,C-08,1
2897,A-22,4
2898,A-56,3
2899,A-10,1
2900,B-66,1
2901,B-36,3
2902,A-02,1
2903,A-14,1
2904,A-18,1
2905,A-11,2
2906,A-16,1
2907,B-48,1
2908,A-16,2
2909,B-75,2
2910,A-02,4
2911,A-26,4
2912,A-16,4
2913,A-19,1
2914,A-01,1
2915,B-06,3
2916,A-32,1
2917,A-11,1
2918,A-01,2
2919,A-56,1
2920,B-54,1
2921,A-06,1
2922,C-84,3
2923,A-26,2
2924,B-03,1
2925,B-63,1
2926,C-04,1
2927,C-112,1
2928,C-24,2
2929,C-12,1
2930,A-17,1
2931,B-57,4
2932,C-88,1
2933,C-28,1
2934,A-24,1
2935,B-18,1
2936,A-48,1
2937,A-52,1
2938,A-21,1
2939,A-04,2
2940,C-48,1
2941,A-29,1
2942,B-03,1
2943,A-06,1
2944,B-51,2
2945,A-02,2
2946,A-56,4
2947,B-18,1
2948,A-24,1
2949,C-120,2
2950,A-08,1
2951,C-68,1
2952,C-76,2
2953,A-46,2
2954,A-04,2
2955,A-11,4
2956,C-108,1
2957,B-57,1
2958,B-21,1
2959,B-84,1
2960,C-44,3
2961,A-12,1
2962,C-72,2
2963,A-27,1
2964,B-15,4
2965,A-12,1
2966,A-02,4
2967,A-54,1
2968,A-16,3
2969,A-19,1
2970,C-04,1
2971,C-64,1
2972,C-104,2
2973,A-30,1
2974,A-16,1
2975,B-54,1
2976,C-64,3
2977,A-11,3
2978,A-11,2
2979,C-04,4
2980,A-12,1
2981,A-07,1
2982,B-48,1
2983,B-45,1
2984,B-69,1
2985,A-30,1
2986,B-78,3
2987,B-36,2
2988,A-26,4
2989,A-06,4
2990,A-20,1
2991,A-26,1
2992,A-04,1
2993,A-52,1
2994,B-27,1
2995,B-09,1
2996,A-44,2
2997,A-12,1
2998,A-14,2
2999,B-57,1
3000,A-11,1
3001,A-16,3
3002,A-07,1
3003,A-11,3
3004,C-16,1
3005,A-16,3
3006,C-84,1
3007,A-04,2
3008,A-21,2
3009,A-28,4
3010,B-03,1
3011,C-68,1
3012,A-13,1
3013,C-04,3
3014,B-78,4
3015,A-02,1
3016,A-56,4
3017,C-52,1
3018,B-30,3
3019,C-24,1
3020,C-92,1
3021,A-03,1
3022,A-06,3
3023,B-06,1
3024,C-60,1
3025,B-51,3
3026,A-32,1
3027,B-33,1
3028,C-108,1
3029,B-51,1
3030,A-46,1
3031,A-13,2
3032,A-19,1
3033,A-28,1
3034,C-92,1
3035,A-21,1
3036,C-76,2
3037,A-23,3
3038,A-24,1
3039,A-50,3
3040,C-92,1
3041,B-78,3
3042,C-108,1
3043,A-46,1
3044,C-24,4
3045,A-36,1
3046,A-21,3
3047,A-16,1
3048,A-12,1
3049,B-18,1
3050,A-01,1
3051,B-78,4
3052,A-06,2
3053,A-20,4
3054,A-26,1
3055,A-02,4
3056,B-63,1
3057,A-12,2
3058,A-58,1
3059,C-104,1
3060,A-16,1
3061,C-04,1
3062,B-33,4
3063,B-66,1
3064,A-06,1
3065,A-20,1
3066,A-01,1
3067,A-42,4
3068,C-56,2
3069,B-78,2
3070,A-22,1
3071,C-88,2
3072,B-18,1
3073,A-24,2
3074,C-44,1
3075,B-18,2
3076,B-84,2
3077,B-09,1
3078,A-32,2
3079,A-04,1
3080,C-100,2
3081,A-42,4
3082,A-02,3
3083,B-09,3
3084,C-92,2
3085,C-96,1
3086,C-04,2
3087,C-108,1
3088,C-32,3
3089,A-02,1
3090,A-08,1
3091,A-14,1
3092,A-27,4
3093,B-09,1
3094,C-44,1
3095,A-24,1
3096,B-21,1
3097,A-26,1
3098,A-02,4
3099,A-11,1
3100,A-17,1
3101,B-69,1
3102,C-64,1
3103,A-21,4
3104,C-56,1
3105,B-60,1
3106,B-06,1
3107,A-04,1
3108,C-64,1
3109,C-88,1
3110,C-108,2
3111,B-78,2
3112,A-25,1
3113,C-88,1
3114,A-04,1
3115,B-81,4
3116,A-42,4
3117,B-18,1
3118,C-84,1
3119,C-24,1
3120,A-25,1
3121,A-07,1
3122,C-116,1
3123,A-08,1
3124,B-24,1
3125,A-22,1
3126,A-26,1
3127,A-46,1
3128,A-24,2
3129,A-56,1
3130,A-09,1
3131,A-06,1
3132,A-12,1
3133,A-56,2
3134,B-33,1
3135,A-01,1
3136,C-96,1
3137,C-104,1
3138,A-24,2
3139,A-36,1
3140,B-63,1
3141,A-10,1
3142,A-28,1
3143,A-22,1
3144,A-13,1
3145,B-69,4
3146,A-44,2
3147,C-04,1
3148,A-12,2
3149,A-01,1
3150,A-54,2
3151,A-02,3
3152,A-28,4
3153,B-54,2
3154,A-14,1
3155,B-81,1
3156,B-42,3
3157,C-24,3
3158,B-63,3
3159,B-63,1
3160,A-13,1
3161,A-12,2
3162,A-06,1
3163,B-18,1
3164,B-48,1
3165,A-14,1
3166,B-33,1
3167,C-104,1
3168,A-07,4
3169,B-33,1
3170,A-40,1
3171,A-14,3
3172,A-27,1
3173,A-21,1
3174,A-16,1
3175,A-27,1
3176,B-45,1
3177,C-48,1
3178,C-112,1
3179,A-50,1
3180,B-60,2
3181,C-36,1
3182,C-16,2
3183,B-24,1
3184,A-11,3
3185,A-56,4
3186,C-24,2
3187,B-66,1
3188,B-78,4
3189,A-02,1
3190,A-02,2
3191,B-21,1
3192,A-04,1
3193,A-48,1
3194,B-57,1
3195,A-22,4
3196,B-21,4
3197,C-44,1
3198,A-08,1
3199,C-84,1
3200,C-112,1
3201,C-28,1
3202,C-84,1
3203,C-72,1
3204,A-22,1
3205,C-56,1
3206,B-45,1
3207,C-68,2
3208,B-54,1
3209,A-11,1
3210,B-39,1
3211,A-09,2
3212,A-26,4
3213,A-05,1
3214,B-63,1
3215,A-11,1
3216,A-12,1
3217,A-10,1
3218,A-34,1
3219,C-64,3
3220,A-60,1
3221,C-108,3
